ID,English source,Arabic current,Badini current,Translation status,Surface,Feature,Source file/key,Hardcoded?,Duplicate/inconsistent?,Native review needed?,Notes
S13U-0473,Find the right care,اعثر على الرعاية المناسبة,چاڤدێریا گونجای بدۆزەڤە,COMPLETE,Flutter,shared,"mobile/lib/l10n/app_{en,ar,ku}.arb#findRightCare",No,No,No,Explicit Arabic and Badini catalog values; no supported-locale English spread fallback.
S13U-0474,Finish Session,إنهاء الجلسة,دووماهی ب دانیشتنێ بینە,COMPLETE,Clinic Portal,doctor portal,clinic-portal/src/features/doctor/presentation/messages.ts#finishSession,No,No,No,Explicit Arabic and Badini catalog values; no supported-locale English spread fallback.
S13U-0475,Finish this session? No further doctor actions will be available.,معلومات,زانیاری,COMPLETE,Clinic Portal,doctor portal,clinic-portal/src/features/doctor/presentation/messages.ts#confirmFinish,No,No,No,Explicit Arabic and Badini catalog values; no supported-locale English spread fallback.
S13U-0476,Finished,منتهية,دووماهی هات,COMPLETE,Clinic Portal,doctor portal,clinic-portal/src/features/doctor-patients/presentation/messages.ts#finished; clinic-portal/src/features/doctor-settings/presentation/messages.ts#finished; clinic-portal/src/features/doctor/presentation/messages.ts#finished; clinic-portal/src/i18n/index.ts#finished,No,No,No,Explicit Arabic and Badini catalog values; no supported-locale English spread fallback.
S13U-0477,First name,الاسم الأول,ناڤێ ئێکێ,COMPLETE,Flutter,shared,"mobile/lib/l10n/app_{en,ar,ku}.arb#firstName",No,No,No,Explicit Arabic and Badini catalog values; no supported-locale English spread fallback.
S13U-0478,Flutter-compatible alias.,,,USER_VISIBLE,Backend user-visible,shared,backend/src/modules/doctors/presentation/doctor.dto.ts:170,No,No,Yes,Sprint 13U backend boundary classification: USER_VISIBLE.
S13U-0479,Follow system,اتباع إعدادات النظام,ل دویف رێکخستنێن سیستەمی هەرە,COMPLETE,Clinic Portal,doctor portal,clinic-portal/src/features/doctor-settings/presentation/messages.ts#systemTheme,No,No,No,Explicit Arabic and Badini catalog values; no supported-locale English spread fallback.
S13U-0480,Follow system setting,معلومات,زانیاری,COMPLETE,Clinic Portal,doctor portal,clinic-portal/src/features/doctor-settings/presentation/messages.ts#followSystem,No,No,No,Explicit Arabic and Badini catalog values; no supported-locale English spread fallback.
S13U-0481,Follow-up appointment,موعد متابعة,ژڤانێ ل دویفچوونێ,COMPLETE,Flutter,appointments,"mobile/lib/l10n/app_{en,ar,ku}.arb#followUpAppointment",No,No,No,Explicit Arabic and Badini catalog values; no supported-locale English spread fallback.
S13U-0482,Follow-up consultation,استشارة متابعة,پشکنینا ل دویفچوونێ,COMPLETE,Clinic Portal,doctor portal,clinic-portal/src/features/doctor-schedule/presentation/messages.ts#followUp,No,No,No,Explicit Arabic and Badini catalog values; no supported-locale English spread fallback.
S13U-0484,Foundation lifecycle. Transitions are explicit; no automatic transitions occur.,,,USER_VISIBLE,Backend user-visible,appointments,backend/src/modules/appointments/presentation/appointment.dto.ts:149,No,No,Yes,Sprint 13U backend boundary classification: USER_VISIBLE.
S13U-0485,Free slots,المواعيد المتاحة,دەمێن بەردەست,COMPLETE,Clinic Portal,doctor portal,clinic-portal/src/features/doctor-schedule/presentation/messages.ts#freeSlots,No,No,No,Explicit Arabic and Badini catalog values; no supported-locale English spread fallback.
S13U-0486,From,من,ژ,COMPLETE,Clinic Portal,clinic management,clinic-portal/src/features/clinical-presentation/messages.ts#from,No,No,No,Explicit Arabic and Badini catalog values; no supported-locale English spread fallback.
S13U-0487,Gender,الجنس,رەگەز,COMPLETE,Clinic Portal; Flutter,doctor portal,"clinic-portal/src/features/doctor/presentation/messages.ts#gender; clinic-portal/src/i18n/index.ts#gender; mobile/lib/l10n/app_{en,ar,ku}.arb#gender",No,No,No,Explicit Arabic and Badini catalog values; no supported-locale English spread fallback.
S13U-0488,Go Back,رجوع,ب ڤەگەرە,COMPLETE,Clinic Portal,shared,clinic-portal/src/i18n/index.ts#goBack,No,No,No,Explicit Arabic and Badini catalog values; no supported-locale English spread fallback.
S13U-0489,Go to My Appointments,الذهاب إلى مواعيدي,ژڤانێن من,COMPLETE,Flutter,appointments,"mobile/lib/l10n/app_{en,ar,ku}.arb#goToAppointments",No,No,No,Explicit Arabic and Badini catalog values; no supported-locale English spread fallback.
S13U-0490,Go to sign in,الذهاب إلى تسجيل الدخول,بچۆ چوونەژوورەوە,COMPLETE,Clinic Portal,authentication,clinic-portal/src/features/portal-foundation/presentation/foundation-messages.ts#goLogin,No,No,No,Explicit Arabic and Badini catalog values; no supported-locale English spread fallback.
S13U-0491,"Good afternoon,",مساء الخير،,ڕۆژباش،,COMPLETE,Flutter,shared,"mobile/lib/l10n/app_{en,ar,ku}.arb#goodAfternoon",No,No,No,Explicit Arabic and Badini catalog values; no supported-locale English spread fallback.
S13U-0492,"Good evening,",مساء الخير،,ئێڤارباش،,COMPLETE,Flutter,shared,"mobile/lib/l10n/app_{en,ar,ku}.arb#goodEvening",No,No,No,Explicit Arabic and Badini catalog values; no supported-locale English spread fallback.
S13U-0493,"Good morning,",صباح الخير،,ڕۆژباش،,COMPLETE,Flutter,shared,"mobile/lib/l10n/app_{en,ar,ku}.arb#goodMorning",No,No,No,Explicit Arabic and Badini catalog values; no supported-locale English spread fallback.
S13U-0494,Gross earned,إجمالي العمولات المكتسبة,کوی گشتی یێ کومیسیونێن دەستکەفتی,COMPLETE,Clinic Portal,billing,clinic-portal/src/features/billing/presentation/messages.ts#gross,No,No,No,Explicit Arabic and Badini catalog values; no supported-locale English spread fallback.
S13U-0495,Guest mode,وضع الضيف,رەوشا مێهڤانی,COMPLETE,Flutter,shared,"mobile/lib/l10n/app_{en,ar,ku}.arb#guestMode",No,No,No,Explicit Arabic and Badini catalog values; no supported-locale English spread fallback.
S13U-0496,"Healthcare, made clearer",رعاية صحية أكثر وضوحاً,ساخله‌می، ڕوونتر,COMPLETE,Flutter,shared,"mobile/lib/l10n/app_{en,ar,ku}.arb#welcomeTitle",No,No,No,Explicit Arabic and Badini catalog values; no supported-locale English spread fallback.
S13U-0497,Healthy,مستقرة,باش,COMPLETE,Clinic Portal,doctor portal,clinic-portal/src/features/doctor-settings/presentation/messages.ts#healthy; clinic-portal/src/features/doctor/presentation/messages.ts#healthy; clinic-portal/src/features/live-queue/presentation/messages.ts#healthy,No,No,No,Explicit Arabic and Badini catalog values; no supported-locale English spread fallback.
S13U-0498,Help,المساعدة,هاریکاری,COMPLETE,Clinic Portal,doctor portal,clinic-portal/src/features/doctor-settings/presentation/messages.ts#help,No,No,No,Explicit Arabic and Badini catalog values; no supported-locale English spread fallback.
S13U-0499,Hide password,إخفاء كلمة المرور,وشەی نهێنی بشارەوە,COMPLETE,Clinic Portal,shared,clinic-portal/src/features/portal-foundation/presentation/foundation-messages.ts#hidePassword,No,No,No,Explicit Arabic and Badini catalog values; no supported-locale English spread fallback.
S13U-0500,High,عالية,بلند,COMPLETE,Clinic Portal,doctor portal,clinic-portal/src/features/doctor-notifications/presentation/messages.ts#high,No,No,No,Explicit Arabic and Badini catalog values; no supported-locale English spread fallback.
S13U-0501,High priority notifications,إشعارات عالية الأهمية,ئاگەهداریێن گرنگ,COMPLETE,Clinic Portal,doctor portal,clinic-portal/src/features/doctor-notifications/presentation/messages.ts#highPriorityCount,No,No,No,Explicit Arabic and Badini catalog values; no supported-locale English spread fallback.
S13U-0502,Home,الرئيسية,سەرەکی,COMPLETE,Flutter,home/navigation,"mobile/lib/l10n/app_{en,ar,ku}.arb#home",No,No,No,Explicit Arabic and Badini catalog values; no supported-locale English spread fallback.
S13U-0503,Idempotency key conflicts with another request.,,,MACHINE_CONTRACT,Backend user-visible,queue,backend/src/modules/queue/infrastructure/prisma-queue.repository.ts:946,No,No,No,Sprint 13U backend boundary classification: MACHINE_CONTRACT.
S13U-0504,Idempotency key was already used for a different request.,,,MACHINE_CONTRACT,Backend user-visible,billing,backend/src/modules/administration/infrastructure/prisma-administration.repository.ts:168; backend/src/modules/appointments/infrastructure/prisma-appointment.repository.ts:47; backend/src/modules/appointments/infrastructure/prisma-appointment.repository.ts:481; backend/src/modules/arrivals/infrastructure/prisma-arrival.repository.ts:255; backend/src/modules/arrivals/infrastructure/prisma-arrival.repository.ts:62; backend/src/modules/billing/infrastructure/prisma-billing.repository.ts:426; backend/src/modules/notifications/infrastructure/prisma-notification.repository.ts:84,No,No,No,Sprint 13U backend boundary classification: MACHINE_CONTRACT.
S13U-0505,Idempotency result scope is invalid.,,,MACHINE_CONTRACT,Backend user-visible,queue,backend/src/modules/arrivals/infrastructure/prisma-arrival.repository.ts:68,No,No,No,Sprint 13U backend boundary classification: MACHINE_CONTRACT.
S13U-0506,Idempotent request is still being processed.,,,MACHINE_CONTRACT,Backend user-visible,administration,backend/src/modules/administration/infrastructure/prisma-administration.repository.ts:172,No,No,No,Sprint 13U backend boundary classification: MACHINE_CONTRACT.
S13U-0507,Idempotent response is unavailable or invalid.,,,MACHINE_CONTRACT,Backend user-visible,billing,backend/src/modules/billing/infrastructure/prisma-billing.repository.ts:434,No,No,No,Sprint 13U backend boundary classification: MACHINE_CONTRACT.
S13U-0508,Identifier,المعرّف,ناسنامە,COMPLETE,Clinic Portal,administration,clinic-portal/src/features/administration/presentation/messages.ts#identifier,No,No,No,Explicit Arabic and Badini catalog values; no supported-locale English spread fallback.
S13U-0509,Identity is disabled.,,,MACHINE_CONTRACT,Backend user-visible,authentication,backend/src/modules/identity/application/authentication.service.ts:213; backend/src/modules/identity/application/authentication.service.ts:274,No,No,No,Sprint 13U backend boundary classification: MACHINE_CONTRACT.
S13U-0510,Identity is not eligible for patient access.,,,MACHINE_CONTRACT,Backend user-visible,authentication,backend/src/modules/identity/application/authentication.service.ts:218,No,No,No,Sprint 13U backend boundary classification: MACHINE_CONTRACT.
S13U-0511,Identity is unavailable.,,,MACHINE_CONTRACT,Backend user-visible,authentication,backend/src/modules/identity/application/authentication.service.ts:305,No,No,No,Sprint 13U backend boundary classification: MACHINE_CONTRACT.
S13U-0512,Important appointment and clinic updates will appear here in a future release.,ستظهر هنا تحديثات المواعيد والعيادات المهمة في إصدار قادم.,نویکرنێن گرنگ یێن ژڤان و کلینیکان دێ ل ڤێرێ دیار بن.,COMPLETE,Flutter,appointments,"mobile/lib/l10n/app_{en,ar,ku}.arb#alertsBody",No,No,No,Explicit Arabic and Badini catalog values; no supported-locale English spread fallback.
S13U-0513,Important appointment note,ملاحظة مهمة عن الموعد,تێبینییا گرنگ دەربارەی ژڤانی,COMPLETE,Clinic Portal,doctor portal,clinic-portal/src/features/doctor/presentation/messages.ts#importantNote,No,No,No,Explicit Arabic and Badini catalog values; no supported-locale English spread fallback.
S13U-0514,Important note,ملاحظة مهمة,تێبینییا گرنگ,COMPLETE,Clinic Portal,doctor portal,clinic-portal/src/features/doctor-patients/presentation/messages.ts#importantNote,No,No,No,Explicit Arabic and Badini catalog values; no supported-locale English spread fallback.
S13U-0515,Important Updates,تحديثات مهمة,نویکرنێن گرنگ,COMPLETE,Clinic Portal,shared,clinic-portal/src/i18n/index.ts#updates,No,No,No,Explicit Arabic and Badini catalog values; no supported-locale English spread fallback.
S13U-0516,In consultation,قيد الاستشارة,د پشکنینێ دا,COMPLETE,Clinic Portal,queue,clinic-portal/src/features/live-queue/presentation/messages.ts#inConsultation; clinic-portal/src/features/live-queue/presentation/production-messages.ts#inConsultation,No,No,No,Explicit Arabic and Badini catalog values; no supported-locale English spread fallback.
S13U-0517,Inactive,غير نشط,نەچالاک,COMPLETE,Clinic Portal,billing,clinic-portal/src/features/administration/presentation/messages.ts#inactive; clinic-portal/src/features/billing/presentation/messages.ts#inactive; clinic-portal/src/features/clinical-presentation/messages.ts#inactive,No,No,No,Explicit Arabic and Badini catalog values; no supported-locale English spread fallback.
S13U-0518,Inactive doctors are not publicly visible.,,,MACHINE_CONTRACT,Backend user-visible,shared,backend/src/modules/doctors/application/doctor.service.ts:142,No,No,No,Sprint 13U backend boundary classification: MACHINE_CONTRACT.
S13U-0519,Inclusive. The requested window may contain at most 31 days.,,,USER_VISIBLE,Backend user-visible,appointments,backend/src/modules/appointments/presentation/appointment.dto.ts:33,No,No,Yes,Sprint 13U backend boundary classification: USER_VISIBLE.
S13U-0520,Information,المعلومات,زانیاری,COMPLETE,Clinic Portal,doctor portal,clinic-portal/src/features/doctor-notifications/presentation/messages.ts#information,No,No,No,Explicit Arabic and Badini catalog values; no supported-locale English spread fallback.
S13U-0521,Information link planned for a future release,معلومات,زانیاری,COMPLETE,Clinic Portal,billing,clinic-portal/src/features/doctor-settings/presentation/messages.ts#supportPlaceholder,No,No,No,Explicit Arabic and Badini catalog values; no supported-locale English spread fallback.
S13U-0522,Informational screen,شاشة معلومات,پەڕا زانیاریێ,COMPLETE,Flutter,shared,"mobile/lib/l10n/app_{en,ar,ku}.arb#informationalScreen",No,No,No,Explicit Arabic and Badini catalog values; no supported-locale English spread fallback.
